type	info	confidence	predicate_id	subject_id	subject_label	object_id	object_label
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0002212	pneumonic tularemia	http://purl.obolibrary.org/obo/DOID_2122	pneumonic tularemia
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0002467	inner ear disorder	http://purl.obolibrary.org/obo/DOID_2952	inner ear disease
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0001132	sexual sadism disorder	http://purl.obolibrary.org/obo/DOID_10817	sexual sadism
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0005336	myopathy	http://purl.obolibrary.org/obo/DOID_423	myopathy
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0003513	gastric teratoma	http://purl.obolibrary.org/obo/DOID_5561	gastric teratoma
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0001221	esophageal varices	http://purl.obolibrary.org/obo/DOID_112	esophageal varix
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0006678	bladder calculus	http://purl.obolibrary.org/obo/DOID_11355	bladder calculus
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0030989	spermatogenic failure 53	https://omim.org/entry/619258	spermatogenic failure 53
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0001603	paralytic lagophthalmos	http://purl.obolibrary.org/obo/DOID_12958	paralytic lagophthalmos
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0033560	mitochondrial complex 1 deficiency, nuclear type 35	https://omim.org/entry/619003	mitochondrial complex 1 deficiency, nuclear  iia 35
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0005461	endometrium adenocarcinoma	http://purl.obolibrary.org/obo/DOID_2870	endometrial adenocarcinoma
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0001375	bladder trigone cancer	http://purl.obolibrary.org/obo/DOID_11813	bladder trigone cancer
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0016466	asbestosis	http://purl.obolibrary.org/obo/DOID_10320	asbestosis
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0005773	Gerstmann syndrome	http://purl.obolibrary.org/obo/DOID_4969	Gerstmann syndrome
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0013508	myopia 19, autosomal dominant	https://omim.org/entry/613969	myopia 19, autosomal dominant
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0024558	radioulnar synostosis with amegakaryocytic thrombocytopenia 1	https://omim.org/entry/605432	radioulnar synostosis with amegakaryocytic thrombocytopenia 1
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0017312	Perrault syndrome	http://purl.obolibrary.org/obo/DOID_0050857	Perrault syndrome
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0008238	phosphatase, acid, of tissues	https://omim.org/entry/171660	phosphatase, acid, of tissues
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0032899	neutropenia, severe congenital, 8, autosomal dominant	https://omim.org/entry/618752	neutropenia, severe congenital, 8, autosomal dominant
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0001681	diphtheritic cystitis	http://purl.obolibrary.org/obo/DOID_13306	diphtheritic cystitis
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0011805	asthma-related traits, susceptibility to, 1	https://omim.org/entry/607277	asthma-related traits, susceptibility to, 1
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0007936	macular dystrophy, fenestrated sheen type	https://omim.org/entry/153890	macular dystrophy, fenestrated sheen  iia
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0010039	congenital heart defect-round face-developmental delay syndrome	https://omim.org/entry/270460	sonoda syndrome
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0003739	selective immunoglobulin deficiency disease	http://purl.obolibrary.org/obo/DOID_6025	selective immunoglobulin deficiency disease
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0004754	rectal prolapse	http://purl.obolibrary.org/obo/DOID_9307	rectal prolapse
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0014317	pancytopenia-developmental delay syndrome	https://omim.org/entry/615715	bone marrow failure syndrome 2
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0002595	vaccinia	http://purl.obolibrary.org/obo/DOID_3298	vaccinia
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0005880	oesophagostomiasis	http://purl.obolibrary.org/obo/DOID_3983	oesophagostomiasis
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0002542	spinal cord glioma	http://purl.obolibrary.org/obo/DOID_3185	spinal cord glioma
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0009572	autosomal recessive familial Mediterranean fever	https://omim.org/entry/249100	familial mediterranean fever
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0011993	aspirin resistance	https://omim.org/entry/608223	aspirin resistance
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0006836	Listeria meningitis	http://purl.obolibrary.org/obo/DOID_11572	Listeria meningitis
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0002676	adult fibrosarcoma	http://purl.obolibrary.org/obo/DOID_3516	adult fibrosarcoma
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0003111	gastric neuroendocrine neoplasm	http://purl.obolibrary.org/obo/DOID_4715	gastric neuroendocrine neoplasm
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0030480	hearing loss, autosomal recessive 119	https://omim.org/entry/619615	deafness, autosomal recessive 119
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0008555	thrombocytopenia 2	https://omim.org/entry/188000	thrombocytopenia 2
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0009300	Perrault syndrome 1	https://omim.org/entry/233400	perrault syndrome 1
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0019148	Wolman disease	http://purl.obolibrary.org/obo/DOID_14497	Wolman disease
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0032632	mitochondrial complex 1 deficiency, nuclear type 28	https://omim.org/entry/618249	mitochondrial complex 1 deficiency, nuclear  iia 28
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0019170	polyarteritis nodosa	http://purl.obolibrary.org/obo/DOID_9810	polyarteritis nodosa
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0030840	mismatch repair cancer syndrome 2	https://omim.org/entry/619096	mismatch repair cancer syndrome 2
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0007339	blepharocheilodontic syndrome	http://purl.obolibrary.org/obo/DOID_0080344	blepharocheilodontic syndrome
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0800030	gastrointestinal defects and immunodeficiency syndrome 1	https://omim.org/entry/243150	gastrointestinal defects and immunodeficiency syndrome 1
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0006966	secondary Parkinson disease	http://purl.obolibrary.org/obo/DOID_13548	secondary Parkinson disease
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0020840	pulmonary alveolar proteinosis with hypogammaglobulinemia	https://omim.org/entry/618042	immunodeficiency 100 with pulmonary alveolar proteinosis and hypogammaglobulinemia
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0013945	peroxisome biogenesis disorder 9B	https://omim.org/entry/614879	peroxisome biogenesis disorder 9b
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0004021	mediastinal malignant lymphoma	http://purl.obolibrary.org/obo/DOID_6868	mediastinal malignant lymphoma
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0003946	vaginal villous adenoma	http://purl.obolibrary.org/obo/DOID_6613	vaginal villous adenoma
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0002343	splenic hemangioma	http://purl.obolibrary.org/obo/DOID_256	hemangioma of spleen
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0007543	enolase, sperm specific	https://omim.org/entry/131375	ENO4
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0010003	Rowley-Rosenberg syndrome	https://omim.org/entry/268500	rowley-rosenberg syndrome
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0005661	babesiosis	http://purl.obolibrary.org/obo/DOID_9643	babesiosis
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0032837	abdominal obesity-metabolic syndrome 4	https://omim.org/entry/618620	abdominal obesity-metabolic syndrome 4
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0032675	myasthenic syndrome, congenital, 25, presynaptic	https://omim.org/entry/618323	myasthenic syndrome, congenital, 25, presynaptic
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0001862	malignant visceral pleura tumor	http://purl.obolibrary.org/obo/DOID_14033	malignant visceral pleura tumor
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0009566	marfanoid habitus-autosomal recessive intellectual disability syndrome	https://omim.org/entry/248770	marfanoid mental retardation syndrome, autosomal
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0001444	Chagas disease	http://purl.obolibrary.org/obo/DOID_12140	Chagas disease
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0002027	avoidant personality disorder	http://purl.obolibrary.org/obo/DOID_1509	avoidant personality disorder
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0001609	agranulocytosis	http://purl.obolibrary.org/obo/DOID_12987	agranulocytosis
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0010347	intellectual disability, X-linked 84	https://omim.org/entry/300505	intellectual developmental disorder, X-linked 84
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0033620	myofibrillar myopathy 10	https://omim.org/entry/619040	myofibrillar myopathy 10
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0002512	papillary adenocarcinoma	http://purl.obolibrary.org/obo/DOID_3112	papillary adenocarcinoma
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0004820	peripheral nerve schwannoma	http://purl.obolibrary.org/obo/DOID_956	peripheral nerve schwannoma
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0012955	lung cancer susceptibility 4	https://omim.org/entry/612593	lung cancer susceptibility 4
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0009120	diverticulosis of bowel, hernia, and retinal detachment	https://omim.org/entry/223330	diverticulosis of bowel, hernia, and retinal detachment
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0011851	migraine with or without aura, susceptibility to, 6	https://omim.org/entry/607516	migraine with or without aura, susceptibility to, 6
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0004905	intestinal disaccharidase deficiency	http://purl.obolibrary.org/obo/DOID_9868	intestinal disaccharidase deficiency
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0030839	thyroid hormone metabolism, abnormal, 2	https://omim.org/entry/619855	thyroid hormone metabolism, abnormal, 2
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0009385	hyperleucine-Isoleucinemia	https://omim.org/entry/238340	hyperleucine-isoleucinemia
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0007702	heart-hand syndrome type 3	https://omim.org/entry/140450	heart-hand syndrome, spanish  iia
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0010493	Diamond-Blackfan anemia 14 with mandibulofacial dysostosis	https://omim.org/entry/300946	diamond-blackfan anemia 14 with mandibulofacial dysostosis
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0013772	congenital cataract-hearing loss-severe developmental delay syndrome	https://omim.org/entry/614482	congenital cataracts, hearing loss, and neurodegeneration
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0006207	fallopian tube carcinosarcoma	http://purl.obolibrary.org/obo/DOID_1970	fallopian tube carcinosarcoma
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0000381	infiltrating renal pelvis transitional cell carcinoma	http://purl.obolibrary.org/obo/DOID_0050620	infiltrating renal pelvis transitional cell carcinoma
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0014420	short stature due to primary acid-labile subunit deficiency	https://omim.org/entry/615961	acid-labile subunit deficiency
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0003984	internal auditory canal lipoma	http://purl.obolibrary.org/obo/DOID_6752	internal auditory canal lipoma
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0009712	congenital multicore myopathy with external ophthalmoplegia	https://omim.org/entry/255320	congenital myopathy 1b, autosomal recessive
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0010853	Helicobacter pylori infection, susceptibility to	https://omim.org/entry/600263	helicobacter pylori infection, susceptibility to
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0017582	pituitary adenocarcinoma	http://purl.obolibrary.org/obo/DOID_4916	pituitary carcinoma
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0012611	polyhydramnios, megalencephaly, and symptomatic epilepsy	https://omim.org/entry/611087	polyhydramnios, megalencephaly, and symptomatic epilepsy
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0001447	detrusor sphincter dyssynergia	http://purl.obolibrary.org/obo/DOID_12145	detrusor sphincter dyssynergia
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0002908	glucose metabolism disease	http://purl.obolibrary.org/obo/DOID_4194	glucose metabolism disease
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0012751	aortic aneurysm, familial abdominal, 3	https://omim.org/entry/611891	aortic aneurysm, familial abdominal, 3
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0009518	leprosy, susceptibility to, 3	https://omim.org/entry/246300	leprosy, susceptibility to, 3
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0005694	cecal neoplasm	http://purl.obolibrary.org/obo/DOID_1517	cecal benign neoplasm
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0004526	mixed endometrial stromal and smooth muscle tumor	http://purl.obolibrary.org/obo/DOID_8302	mixed endometrial stromal and smooth muscle tumor
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0005647	anogenital human papillomavirus infection	http://purl.obolibrary.org/obo/DOID_11168	anogenital venereal wart
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0004359	delusional disorder	http://purl.obolibrary.org/obo/DOID_778	delusional disorder
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0005683	brucellosis	http://purl.obolibrary.org/obo/DOID_11077	brucellosis
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0019145	hereditary thrombophilia due to congenital protein C deficiency	http://purl.obolibrary.org/obo/DOID_3756	protein C deficiency
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0003190	middle ear carcinoma	http://purl.obolibrary.org/obo/DOID_4893	middle ear carcinoma
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0006633	acalculous cholecystitis	http://purl.obolibrary.org/obo/DOID_2828	acalculous cholecystitis
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0003903	benign vaginal mixed tumor	http://purl.obolibrary.org/obo/DOID_6505	vaginal spindle cell epithelioma
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0001274	anal spasm	http://purl.obolibrary.org/obo/DOID_11374	anal spasm
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0006076	adrenal gland neuroblastoma	http://purl.obolibrary.org/obo/DOID_5718	adrenal neuroblastoma
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0012462	autosomal recessive frontotemporal pachygyria	https://omim.org/entry/610279	pachygyria, frontotemporal
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0020713	pulmonary venoocclusive disease 1	https://omim.org/entry/265450	pulmonary venoocclusive disease 1, autosomal dominant
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0003351	colon leiomyosarcoma	http://purl.obolibrary.org/obo/DOID_5259	colon leiomyosarcoma
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0011696	melanoma, uveal, susceptibility to, 2	https://omim.org/entry/606661	melanoma, uveal, susceptibility to, 2
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0011590	anisomastia	https://omim.org/entry/605746	anisomastia
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0020788	hypomagnesemia, seizures, and intellectual disability 2	https://omim.org/entry/618314	hypomagnesemia, seizures, and impaired intellectual development 2
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0011289	apraxia of eyelid opening	https://omim.org/entry/603119	apraxia of eyelid opening
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0004365	necrotic uveal melanoma	http://purl.obolibrary.org/obo/DOID_7808	necrotic uveal melanoma
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0005976	syphilis	http://purl.obolibrary.org/obo/DOID_4166	syphilis
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0002090	eccrine sweat gland neoplasm	http://purl.obolibrary.org/obo/DOID_173	eccrine sweat gland neoplasm
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0000892	colon medullary carcinoma	http://purl.obolibrary.org/obo/DOID_0080183	medullary colon carcinoma
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0006507	hereditary hemochromatosis	http://purl.obolibrary.org/obo/DOID_2352	hemochromatosis
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0015925	interstitial lung disease	http://purl.obolibrary.org/obo/DOID_3082	interstitial lung disease
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0001713	inherited aplastic anemia	http://purl.obolibrary.org/obo/DOID_1342	congenital hypoplastic anemia
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0011797	infantile-onset ascending hereditary spastic paralysis	https://omim.org/entry/607225	spastic paralysis, infantile-onset ascending
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0003816	articular cartilage disorder	http://purl.obolibrary.org/obo/DOID_6227	articular cartilage disease
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0009731	nephrosis-deafness-urinary tract-digital malformations syndrome	https://omim.org/entry/256200	nephrosis with deafness and urinary tract and digital malformations
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0002034	cecum lymphoma	http://purl.obolibrary.org/obo/DOID_1522	cecum lymphoma
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0011358	blue nevi, familial multiple	https://omim.org/entry/603670	blue nevi, familial multiple
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0010620	hypouricemia, familial renal, due to tubular hypersecretion	https://omim.org/entry/307830	hypouricemia, familial renal, due to tubular hypersecretion
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0042981	aortic valve stenosis	http://purl.obolibrary.org/obo/DOID_1712	aortic valve stenosis
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0010352	intellectual disability, X-linked 82	https://omim.org/entry/300518	intellectual developmental disorder, X-linked 82
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0012164	Meacham syndrome	https://omim.org/entry/608978	meacham syndrome
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0014301	dowling-degos disease 3	https://omim.org/entry/615674	dowling-degos disease 3
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0002627	chondroblastic osteosarcoma	http://purl.obolibrary.org/obo/DOID_3372	chondroblastic osteosarcoma
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0014870	NEK9-related lethal skeletal dysplasia	https://omim.org/entry/617022	lethal congenital contracture syndrome 10
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0007469	double nail for fifth toe	https://omim.org/entry/126500	double nail for fifth toe
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0030338	anencephaly 2	https://omim.org/entry/619452	anencephaly 2
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0005758	eunuchism	http://purl.obolibrary.org/obo/DOID_5003	eunuchism
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0010685	myopia 1, X-linked	https://omim.org/entry/310460	myopia 1, X-linked
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0032904	corneal dystrophy, Meesmann, 2	https://omim.org/entry/618767	corneal dystrophy, meesmann, 2
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0002800	thrombophlebitis	http://purl.obolibrary.org/obo/DOID_3875	thrombophlebitis
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0006783	hemopneumothorax	http://purl.obolibrary.org/obo/DOID_2718	hemopneumothorax
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0009486	autosomal recessive Kenny-Caffey syndrome	https://omim.org/entry/244460	kenny-caffey syndrome,  iia 1
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0002316	motor peripheral neuropathy	http://purl.obolibrary.org/obo/DOID_2477	motor peripheral neuropathy
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0010252	intellectual disability, X-linked, with panhypopituitarism	https://omim.org/entry/300123	intellectual developmental disorder, x-linked, with panhypopituitarism
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0003725	breast adenosis	http://purl.obolibrary.org/obo/DOID_5998	microglandular adenosis
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0014264	otosclerosis 10	https://omim.org/entry/615589	otosclerosis 10
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0011614	3-hydroxy-3-methylglutaryl-CoA synthase deficiency	https://omim.org/entry/605911	3-hydroxy-3-methylglutaryl-coa synthase-2 deficiency
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0004328	maxillary sinus adenocarcinoma	http://purl.obolibrary.org/obo/DOID_7684	maxillary sinus adenocarcinoma
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0004234	chronic lymphoproliferative disorder of NK-cells	http://purl.obolibrary.org/obo/DOID_7465	chronic NK-cell lymphocytosis
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0017454	triphalangeal thumb-polysyndactyly syndrome	https://omim.org/entry/190605	triphalangeal thumb with polysyndactyly
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0010891	lethal hemolytic anemia-genital anomalies syndrome	https://omim.org/entry/600461	hemolytic anemia, lethal congenital nonspherocytic, with genital and other abnormalities
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0012568	osteoarthritis susceptibility 4	https://omim.org/entry/610839	osteoarthritis susceptibility 4
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0002954	superficial multifocal basal cell carcinoma	http://purl.obolibrary.org/obo/DOID_4300	superficial basal cell carcinoma
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0004257	childhood central nervous system mixed germ cell tumor	http://purl.obolibrary.org/obo/DOID_7516	childhood central nervous system mixed germ cell tumor
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0003428	brain hemangioma	http://purl.obolibrary.org/obo/DOID_5393	brain angioma
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0014807	spinal muscular atrophy with congenital bone fractures 2	https://omim.org/entry/616867	spinal muscular atrophy with congenital bone fractures 2
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0011493	Stickler syndrome type 2	https://omim.org/entry/604841	stickler syndrome,  iia 2
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0002875	parasitic ectoparasitic infectious disease	http://purl.obolibrary.org/obo/DOID_4110	parasitic ectoparasitic infectious disease
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0011988	neutrophil immunodeficiency syndrome	https://omim.org/entry/608203	immunodeficiency 73a with defective neutrophil chemotaxis and leukocytosis
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0030906	Trichomonas tenax infectious disease	http://purl.obolibrary.org/obo/DOID_0050270	Trichomonas tenax trichomoniasis
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0016989	Fuchs heterochromic iridocyclitis	http://purl.obolibrary.org/obo/DOID_9375	Fuchs' heterochromic uveitis
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0005207	choriocarcinoma	http://purl.obolibrary.org/obo/DOID_3594	choriocarcinoma
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0001986	Argyll Robertson pupil	http://purl.obolibrary.org/obo/DOID_14523	Argyll Robertson pupil
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0001203	prolapse of lacrimal gland	http://purl.obolibrary.org/obo/DOID_11134	prolapse of lacrimal gland
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0011703	spongiform encephalopathy with neuropsychiatric features	https://omim.org/entry/606688	spongiform encephalopathy with neuropsychiatric features
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0007772	pseudohypoaldosteronism type 2A	https://omim.org/entry/145260	pseudohypoaldosteronism,  iia 2a
