# curie_map:
#   DOID: http://purl.obolibrary.org/obo/DOID_
#   HP: http://purl.obolibrary.org/obo/HP_
#   MONDO: http://purl.obolibrary.org/obo/MONDO_
#   oboInOwl: http://www.geneontology.org/formats/oboInOwl#
#   omim: https://omim.org/entry/
#   owl: http://www.w3.org/2002/07/owl#
#   rdf: http://www.w3.org/1999/02/22-rdf-syntax-ns#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   semapv: https://w3id.org/semapv/
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: https://w3id.org/sssom/
# license: https://w3id.org/sssom/license/unspecified
# mapping_set_id: https://w3id.org/sssom/mappings/534ef529-f389-45e2-b48e-ac8fc9034628
subject_id	subject_label	predicate_id	object_id	mapping_justification	confidence
MONDO:0007524	autosomal dominant Ehlers-Danlos syndrome, vascular type	skos:exactMatch	DOID:14756	semapv:UnspecifiedMatching	0.8
MONDO:0007524	autosomal dominant Ehlers-Danlos syndrome, vascular type	skos:exactMatch	omim:130050	semapv:UnspecifiedMatching	0.8
MONDO:0007525	Ehlers-Danlos syndrome, arthrochalasis type	skos:exactMatch	omim:130060	semapv:UnspecifiedMatching	0.8
MONDO:0007526	Ehlers-Danlos syndrome, spondylodysplastic type	oboInOwl:hasDbXref	DOID:0050802	semapv:UnspecifiedMatching	0.8
MONDO:0007526	Ehlers-Danlos syndrome, spondylodysplastic type	skos:exactMatch	DOID:0050802	semapv:UnspecifiedMatching	0.8
MONDO:0007528	Ehlers-Danlos syndrome, autosomal dominant, type unspecified	skos:exactMatch	omim:130090	semapv:UnspecifiedMatching	0.8
MONDO:0007529	elastosis perforans serpiginosa	skos:exactMatch	omim:130100	semapv:UnspecifiedMatching	0.8
MONDO:0007530	electroencephalographic peculiarity: 14 and 6 per sec. positive spike phenomenon	skos:exactMatch	omim:130200	semapv:UnspecifiedMatching	0.8
MONDO:0007531	electroencephalographic peculiarity: fronto-precentral beta wave groups	skos:exactMatch	omim:130300	semapv:UnspecifiedMatching	0.8
MONDO:0007532	obsolete Electroencephalographic peculiarity: occipital slow beta waves	skos:exactMatch	omim:130400	semapv:UnspecifiedMatching	0.8
MONDO:0007533	elliptocytosis 2	skos:exactMatch	omim:130600	semapv:UnspecifiedMatching	0.8
MONDO:0007534	Beckwith-Wiedemann syndrome	oboInOwl:hasDbXref	DOID:5572	semapv:UnspecifiedMatching	0.8
MONDO:0007534	Beckwith-Wiedemann syndrome	skos:exactMatch	DOID:5572	semapv:UnspecifiedMatching	0.8
MONDO:0007534	Beckwith-Wiedemann syndrome	skos:exactMatch	omim:130650	semapv:UnspecifiedMatching	0.8
MONDO:0007535	emphysema, hereditary pulmonary	skos:exactMatch	omim:130700	semapv:UnspecifiedMatching	0.8
MONDO:0007536	congenital lobar emphysema	skos:exactMatch	omim:130710	semapv:UnspecifiedMatching	0.8
MONDO:0007537	lateral meningocele syndrome	oboInOwl:hasDbXref	DOID:0111343	semapv:UnspecifiedMatching	0.8
MONDO:0007537	lateral meningocele syndrome	skos:exactMatch	DOID:0111343	semapv:UnspecifiedMatching	0.8
MONDO:0007537	lateral meningocele syndrome	skos:exactMatch	omim:130720	semapv:UnspecifiedMatching	0.8
MONDO:0007538	amelogenesis imperfecta, type 3A	oboInOwl:hasDbXref	DOID:0110055	semapv:UnspecifiedMatching	0.8
MONDO:0007538	amelogenesis imperfecta, type 3A	skos:exactMatch	DOID:0110055	semapv:UnspecifiedMatching	0.8
MONDO:0007538	amelogenesis imperfecta, type 3A	skos:exactMatch	omim:130900	semapv:UnspecifiedMatching	0.8
MONDO:0007539	encephalopathy, recurrent, of childhood	skos:exactMatch	omim:130950	semapv:UnspecifiedMatching	0.8
MONDO:0007540	multiple endocrine neoplasia type 1	oboInOwl:hasDbXref	DOID:10017	semapv:UnspecifiedMatching	0.8
MONDO:0007540	multiple endocrine neoplasia type 1	skos:exactMatch	DOID:10017	semapv:UnspecifiedMatching	0.8
MONDO:0007540	multiple endocrine neoplasia type 1	skos:exactMatch	omim:131100	semapv:UnspecifiedMatching	0.8
MONDO:0007541	endometriosis, susceptibility to, 1	skos:exactMatch	omim:131200	semapv:UnspecifiedMatching	0.8
MONDO:0007542	Camurati-Engelmann disease	oboInOwl:hasDbXref	DOID:4997	semapv:UnspecifiedMatching	0.8
MONDO:0007542	Camurati-Engelmann disease	skos:exactMatch	DOID:4997	semapv:UnspecifiedMatching	0.8
MONDO:0007542	Camurati-Engelmann disease	skos:exactMatch	omim:131300	semapv:UnspecifiedMatching	0.8
MONDO:0007543	enolase, sperm specific	skos:exactMatch	omim:131375	semapv:UnspecifiedMatching	0.8
MONDO:0007544	eosinophilia, familial	skos:exactMatch	omim:131400	semapv:UnspecifiedMatching	0.8
MONDO:0007545	Eosinophilopenia	skos:exactMatch	omim:131430	semapv:UnspecifiedMatching	0.8
MONDO:0007546	myeloproliferative disorder, chronic, with eosinophilia	oboInOwl:hasDbXref	DOID:0111344	semapv:UnspecifiedMatching	0.8
MONDO:0007546	myeloproliferative disorder, chronic, with eosinophilia	skos:exactMatch	DOID:0111344	semapv:UnspecifiedMatching	0.8
MONDO:0007546	myeloproliferative disorder, chronic, with eosinophilia	skos:exactMatch	omim:131440	semapv:UnspecifiedMatching	0.8
MONDO:0007547	epidermoid cysts	skos:exactMatch	omim:131600	semapv:UnspecifiedMatching	0.8
MONDO:0007548	transient bullous dermolysis of the newborn	oboInOwl:hasDbXref	DOID:0111345	semapv:UnspecifiedMatching	0.8
MONDO:0007548	transient bullous dermolysis of the newborn	skos:exactMatch	DOID:0111345	semapv:UnspecifiedMatching	0.8
MONDO:0007548	transient bullous dermolysis of the newborn	skos:exactMatch	omim:131705	semapv:UnspecifiedMatching	0.8
MONDO:0007549	generalized dominant dystrophic epidermolysis bullosa	oboInOwl:hasDbXref	DOID:0080224	semapv:UnspecifiedMatching	0.8
MONDO:0007549	generalized dominant dystrophic epidermolysis bullosa	skos:exactMatch	DOID:0080224	semapv:UnspecifiedMatching	0.8
MONDO:0007549	generalized dominant dystrophic epidermolysis bullosa	skos:exactMatch	omim:131750	semapv:UnspecifiedMatching	0.8
MONDO:0007550	epidermolysis bullosa simplex 1A, generalized severe	oboInOwl:hasDbXref	DOID:0060735	semapv:UnspecifiedMatching	0.8
MONDO:0007550	epidermolysis bullosa simplex 1A, generalized severe	skos:exactMatch	DOID:0060735	semapv:UnspecifiedMatching	0.8
MONDO:0007550	epidermolysis bullosa simplex 1A, generalized severe	skos:exactMatch	omim:131760	semapv:UnspecifiedMatching	0.8
MONDO:0007551	epidermolysis bullosa simplex 1C, localized	oboInOwl:hasDbXref	DOID:0080510	semapv:UnspecifiedMatching	0.8
MONDO:0007551	epidermolysis bullosa simplex 1C, localized	skos:exactMatch	DOID:0080510	semapv:UnspecifiedMatching	0.8
MONDO:0007551	epidermolysis bullosa simplex 1C, localized	skos:exactMatch	omim:131800	semapv:UnspecifiedMatching	0.8
MONDO:0007552	pretibial dystrophic epidermolysis bullosa	skos:exactMatch	omim:131850	semapv:UnspecifiedMatching	0.8
MONDO:0007553	epidermolysis bullosa with deficiency of galactosylhydroxylysyl glucosyltransferase	skos:exactMatch	omim:131880	semapv:UnspecifiedMatching	0.8
MONDO:0007554	epidermolysis bullosa simplex 1B, generalized intermediate	skos:exactMatch	omim:131900	semapv:UnspecifiedMatching	0.8
MONDO:0007555	pidermolysis bullosa simplex 5A, Ogna type	oboInOwl:hasDbXref	DOID:0060736	semapv:UnspecifiedMatching	0.8
MONDO:0007555	pidermolysis bullosa simplex 5A, Ogna type	skos:exactMatch	DOID:0060736	semapv:UnspecifiedMatching	0.8
MONDO:0007555	pidermolysis bullosa simplex 5A, Ogna type	skos:exactMatch	omim:131950	semapv:UnspecifiedMatching	0.8
MONDO:0007556	epidermolysis bullosa simplex 2F, with mottled pigmentation	oboInOwl:hasDbXref	DOID:0111346	semapv:UnspecifiedMatching	0.8
MONDO:0007556	epidermolysis bullosa simplex 2F, with mottled pigmentation	skos:exactMatch	DOID:0111346	semapv:UnspecifiedMatching	0.8
MONDO:0007556	epidermolysis bullosa simplex 2F, with mottled pigmentation	skos:exactMatch	omim:131960	semapv:UnspecifiedMatching	0.8
MONDO:0007557	epidermolysis bullosa with congenital localized absence of skin and deformity of nails	oboInOwl:hasDbXref	DOID:0111347	semapv:UnspecifiedMatching	0.8
MONDO:0007557	epidermolysis bullosa with congenital localized absence of skin and deformity of nails	skos:exactMatch	DOID:0111347	semapv:UnspecifiedMatching	0.8
MONDO:0007557	epidermolysis bullosa with congenital localized absence of skin and deformity of nails	skos:exactMatch	omim:132000	semapv:UnspecifiedMatching	0.8
MONDO:0007558	benign occipital epilepsy	skos:exactMatch	omim:132090	semapv:UnspecifiedMatching	0.8
MONDO:0007559	photoparoxysmal response 1	skos:exactMatch	omim:132100	semapv:UnspecifiedMatching	0.8
MONDO:0007560	reading seizures	skos:exactMatch	omim:132300	semapv:UnspecifiedMatching	0.8
MONDO:0007561	multiple epiphyseal dysplasia type 1	oboInOwl:hasDbXref	DOID:0070303	semapv:UnspecifiedMatching	0.8
MONDO:0007561	multiple epiphyseal dysplasia type 1	skos:exactMatch	DOID:0070303	semapv:UnspecifiedMatching	0.8
MONDO:0007561	multiple epiphyseal dysplasia type 1	skos:exactMatch	omim:132400	semapv:UnspecifiedMatching	0.8
MONDO:0007562	multiple epiphyseal dysplasia, Beighton type	oboInOwl:hasDbXref	DOID:0111348	semapv:UnspecifiedMatching	0.8
MONDO:0007562	multiple epiphyseal dysplasia, Beighton type	skos:exactMatch	DOID:0111348	semapv:UnspecifiedMatching	0.8
MONDO:0007562	multiple epiphyseal dysplasia, Beighton type	skos:exactMatch	omim:132450	semapv:UnspecifiedMatching	0.8
MONDO:0007564	pilomatrixoma	oboInOwl:hasDbXref	DOID:5374	semapv:UnspecifiedMatching	0.8
MONDO:0007564	pilomatrixoma	skos:exactMatch	DOID:5374	semapv:UnspecifiedMatching	0.8
MONDO:0007564	pilomatrixoma	skos:exactMatch	omim:132600	semapv:UnspecifiedMatching	0.8
MONDO:0007565	familial cylindromatosis	skos:exactMatch	omim:132700	semapv:UnspecifiedMatching	0.8
MONDO:0007566	multiple self-healing squamous epithelioma	oboInOwl:hasDbXref	DOID:5585	semapv:UnspecifiedMatching	0.8
MONDO:0007566	multiple self-healing squamous epithelioma	skos:exactMatch	DOID:5585	semapv:UnspecifiedMatching	0.8
MONDO:0007566	multiple self-healing squamous epithelioma	skos:exactMatch	omim:132800	semapv:UnspecifiedMatching	0.8
MONDO:0007567	obsolete Epstein-Barr virus insertion site 1	skos:exactMatch	omim:132850	semapv:UnspecifiedMatching	0.8
MONDO:0007568	aortic aneurysm, familial thoracic 4	skos:exactMatch	omim:132900	semapv:UnspecifiedMatching	0.8
MONDO:0007569	erythema nodosum, familial	skos:exactMatch	omim:132990	semapv:UnspecifiedMatching	0.8
MONDO:0007570	erythema palmare hereditarium	skos:exactMatch	omim:133000	semapv:UnspecifiedMatching	0.8
MONDO:0007571	primary erythermalgia	skos:exactMatch	omim:133020	semapv:UnspecifiedMatching	0.8
MONDO:0007572	primary familial polycythemia due to EPO receptor mutation	oboInOwl:hasDbXref	DOID:0060652	semapv:UnspecifiedMatching	0.8
MONDO:0007572	primary familial polycythemia due to EPO receptor mutation	skos:exactMatch	DOID:0060652	semapv:UnspecifiedMatching	0.8
MONDO:0007572	primary familial polycythemia due to EPO receptor mutation	skos:exactMatch	omim:133100	semapv:UnspecifiedMatching	0.8
MONDO:0007573	erythroleukemia, familial, susceptibility to	skos:exactMatch	omim:133180	semapv:UnspecifiedMatching	0.8
MONDO:0007574	spinocerebellar ataxia type 34	oboInOwl:hasDbXref	DOID:0050981	semapv:UnspecifiedMatching	0.8
MONDO:0007574	spinocerebellar ataxia type 34	skos:exactMatch	DOID:0050981	semapv:UnspecifiedMatching	0.8
MONDO:0007574	spinocerebellar ataxia type 34	skos:exactMatch	omim:133190	semapv:UnspecifiedMatching	0.8
MONDO:0007576	esophageal cancer	oboInOwl:hasDbXref	DOID:5041	semapv:UnspecifiedMatching	0.8
MONDO:0007576	esophageal cancer	skos:exactMatch	DOID:5041	semapv:UnspecifiedMatching	0.8
MONDO:0007576	esophageal cancer	skos:exactMatch	omim:133239	semapv:UnspecifiedMatching	0.8
MONDO:0007577	esophageal ring, lower	skos:exactMatch	omim:133240	semapv:UnspecifiedMatching	0.8
MONDO:0007578	obsolete esterase B	skos:exactMatch	omim:133260	semapv:UnspecifiedMatching	0.8
MONDO:0007579	obsolete esterase C	skos:exactMatch	omim:133270	semapv:UnspecifiedMatching	0.8
MONDO:0007580	obsolete esterase ES-2, regulator for	skos:exactMatch	omim:133300	semapv:UnspecifiedMatching	0.8
MONDO:0007581	exchondrosis of pinna, posterior	skos:exactMatch	omim:133500	semapv:UnspecifiedMatching	0.8
MONDO:0007583	obsolete exostoses of heel	skos:exactMatch	omim:133600	semapv:UnspecifiedMatching	0.8
MONDO:0007584	exostoses-anetodermia-brachydactyly type E syndrome	skos:exactMatch	omim:133690	semapv:UnspecifiedMatching	0.8
MONDO:0007585	exostoses, multiple, type 1	skos:exactMatch	omim:133700	semapv:UnspecifiedMatching	0.8
MONDO:0007586	exostoses, multiple, type 2	skos:exactMatch	omim:133701	semapv:UnspecifiedMatching	0.8
MONDO:0007587	external auditory canal atresia-vertical talus-hypertelorism syndrome	skos:exactMatch	omim:133705	semapv:UnspecifiedMatching	0.8
MONDO:0007588	extrasystoles-short stature-hyperpigmentation-microcephaly syndrome	skos:exactMatch	omim:133750	semapv:UnspecifiedMatching	0.8
MONDO:0007589	exudative vitreoretinopathy 1	oboInOwl:hasDbXref	DOID:0111412	semapv:UnspecifiedMatching	0.8
MONDO:0007589	exudative vitreoretinopathy 1	skos:exactMatch	DOID:0111412	semapv:UnspecifiedMatching	0.8
MONDO:0007589	exudative vitreoretinopathy 1	skos:exactMatch	omim:133780	semapv:UnspecifiedMatching	0.8
MONDO:0007590	hemifacial hypertrophy	skos:exactMatch	omim:133900	semapv:UnspecifiedMatching	0.8
MONDO:0007591	obsolete facial hypertrichosis	skos:exactMatch	omim:134000	semapv:UnspecifiedMatching	0.8
MONDO:0007592	familial recurrent peripheral facial palsy	skos:exactMatch	omim:134200	semapv:UnspecifiedMatching	0.8
MONDO:0007593	facial spasm	skos:exactMatch	omim:134300	semapv:UnspecifiedMatching	0.8
MONDO:0007594	factor 5 excess with spontaneous thrombosis	skos:exactMatch	omim:134400	semapv:UnspecifiedMatching	0.8
MONDO:0007595	factor VII and Factor VIII, combined deficiency of	skos:exactMatch	omim:134430	semapv:UnspecifiedMatching	0.8
MONDO:0007597	factor VIII and Factor IX, combined deficiency of	skos:exactMatch	omim:134510	semapv:UnspecifiedMatching	0.8
MONDO:0007598	factors VIII, IX and XI, combined deficiency of	skos:exactMatch	omim:134520	semapv:UnspecifiedMatching	0.8
MONDO:0007599	factor 9 and Factor XI, combined deficiency of	skos:exactMatch	omim:134540	semapv:UnspecifiedMatching	0.8
MONDO:0007601	familial Mediterranean fever, autosomal dominant	skos:exactMatch	omim:134610	semapv:UnspecifiedMatching	0.8
MONDO:0007602	obsolete favism, susceptibility to	skos:exactMatch	omim:134700	semapv:UnspecifiedMatching	0.8
MONDO:0007603	Felty syndrome	oboInOwl:hasDbXref	DOID:11042	semapv:UnspecifiedMatching	0.8
MONDO:0007603	Felty syndrome	skos:exactMatch	DOID:11042	semapv:UnspecifiedMatching	0.8
MONDO:0007603	Felty syndrome	skos:exactMatch	omim:134750	semapv:UnspecifiedMatching	0.8
MONDO:0007604	femoral-facial syndrome	skos:exactMatch	omim:134780	semapv:UnspecifiedMatching	0.8
MONDO:0007605	fibrinolytic defect	skos:exactMatch	omim:134900	semapv:UnspecifiedMatching	0.8
MONDO:0007606	fibrodysplasia ossificans progressiva	oboInOwl:hasDbXref	DOID:13374	semapv:UnspecifiedMatching	0.8
MONDO:0007606	fibrodysplasia ossificans progressiva	skos:exactMatch	DOID:13374	semapv:UnspecifiedMatching	0.8
MONDO:0007606	fibrodysplasia ossificans progressiva	skos:exactMatch	omim:135100	semapv:UnspecifiedMatching	0.8
MONDO:0007607	Birt-Hogg-Dube syndrome	oboInOwl:hasDbXref	DOID:0050676	semapv:UnspecifiedMatching	0.8
MONDO:0007607	Birt-Hogg-Dube syndrome	skos:exactMatch	DOID:0050676	semapv:UnspecifiedMatching	0.8
MONDO:0007607	Birt-Hogg-Dube syndrome	skos:exactMatch	omim:135150	semapv:UnspecifiedMatching	0.8
MONDO:0007608	desmoid tumor	oboInOwl:hasDbXref	DOID:0080366	semapv:UnspecifiedMatching	0.8
MONDO:0007608	desmoid tumor	skos:exactMatch	DOID:0080366	semapv:UnspecifiedMatching	0.8
MONDO:0007608	desmoid tumor	skos:exactMatch	omim:135290	semapv:UnspecifiedMatching	0.8
MONDO:0007609	fibromatosis, gingival, 1	skos:exactMatch	omim:135300	semapv:UnspecifiedMatching	0.8
MONDO:0007610	gingival fibromatosis-hypertrichosis syndrome	skos:exactMatch	omim:135400	semapv:UnspecifiedMatching	0.8
MONDO:0007612	gingival fibromatosis-progressive deafness syndrome	skos:exactMatch	omim:135550	semapv:UnspecifiedMatching	0.8
MONDO:0007614	congenital fibrosis of extraocular muscles	oboInOwl:hasDbXref	DOID:0080143	semapv:UnspecifiedMatching	0.8
MONDO:0007614	congenital fibrosis of extraocular muscles	skos:exactMatch	DOID:0080143	semapv:UnspecifiedMatching	0.8
MONDO:0007615	laurin-Sandrow syndrome	oboInOwl:hasDbXref	DOID:0111350	semapv:UnspecifiedMatching	0.8
MONDO:0007615	laurin-Sandrow syndrome	skos:exactMatch	DOID:0111350	semapv:UnspecifiedMatching	0.8
MONDO:0007615	laurin-Sandrow syndrome	skos:exactMatch	omim:135750	semapv:UnspecifiedMatching	0.8
MONDO:0007616	fibula, recurrent dislocation of head of	skos:exactMatch	omim:135800	semapv:UnspecifiedMatching	0.8
MONDO:0007617	Coffin-Siris syndrome 1	oboInOwl:hasDbXref	DOID:0070042	semapv:UnspecifiedMatching	0.8
MONDO:0007617	Coffin-Siris syndrome 1	skos:exactMatch	DOID:0070042	semapv:UnspecifiedMatching	0.8
MONDO:0007617	Coffin-Siris syndrome 1	skos:exactMatch	omim:135900	semapv:UnspecifiedMatching	0.8
MONDO:0007617	Coffin-Siris syndrome 1	skos:exactMatch	omim:609943	semapv:UnspecifiedMatching	0.8
MONDO:0007617	Coffin-Siris syndrome 1	skos:exactMatch	omim:614562	semapv:UnspecifiedMatching	0.8
MONDO:0007618	Eng-Strom syndrome	skos:exactMatch	omim:135950	semapv:UnspecifiedMatching	0.8
MONDO:0007619	isolated congenital adermatoglyphia	oboInOwl:hasDbXref	DOID:0111357	semapv:UnspecifiedMatching	0.8
MONDO:0007619	isolated congenital adermatoglyphia	skos:exactMatch	DOID:0111357	semapv:UnspecifiedMatching	0.8
MONDO:0007619	isolated congenital adermatoglyphia	skos:exactMatch	omim:136000	semapv:UnspecifiedMatching	0.8
MONDO:0007620	fish eye disease	skos:exactMatch	omim:136120	semapv:UnspecifiedMatching	0.8
MONDO:0007621	floating-Harbor syndrome	oboInOwl:hasDbXref	DOID:0111358	semapv:UnspecifiedMatching	0.8
MONDO:0007621	floating-Harbor syndrome	skos:exactMatch	DOID:0111358	semapv:UnspecifiedMatching	0.8
MONDO:0007621	floating-Harbor syndrome	skos:exactMatch	omim:136140	semapv:UnspecifiedMatching	0.8
MONDO:0007622	obsolete flood factor deficiency	skos:exactMatch	omim:136150	semapv:UnspecifiedMatching	0.8
MONDO:0007623	flushing of ears and somnolence	skos:exactMatch	omim:136200	semapv:UnspecifiedMatching	0.8
MONDO:0007624	Flynn-Aird syndrome	skos:exactMatch	omim:136300	semapv:UnspecifiedMatching	0.8
MONDO:0007625	focal epithelial hyperplasia of the oral mucosa	skos:exactMatch	omim:136400	semapv:UnspecifiedMatching	0.8
MONDO:0007626	familial congenital palsy of trochlear nerve	skos:exactMatch	omim:136480	semapv:UnspecifiedMatching	0.8
MONDO:0007627	focal facial dermal dysplasia type I	skos:exactMatch	omim:136500	semapv:UnspecifiedMatching	0.8
MONDO:0007628	foveal hypoplasia 1	skos:exactMatch	omim:136520	semapv:UnspecifiedMatching	0.8
MONDO:0007629	fragile site 10Q23	skos:exactMatch	omim:136540	semapv:UnspecifiedMatching	0.8
MONDO:0007630	North Carolina macular dystrophy	skos:exactMatch	omim:136550	semapv:UnspecifiedMatching	0.8
MONDO:0007631	chromosome 16p12.1 deletion syndrome, 520kb	oboInOwl:hasDbXref	DOID:0060399	semapv:UnspecifiedMatching	0.8
MONDO:0007631	chromosome 16p12.1 deletion syndrome, 520kb	skos:exactMatch	DOID:0060399	semapv:UnspecifiedMatching	0.8
MONDO:0007631	chromosome 16p12.1 deletion syndrome, 520kb	skos:exactMatch	omim:136570	semapv:UnspecifiedMatching	0.8
MONDO:0007632	obsolete fragile site, Distamycin a type, rare, fra(16)(q22.1)	skos:exactMatch	omim:136580	semapv:UnspecifiedMatching	0.8
MONDO:0007633	Friedreich ataxia, so-called, with optic atrophy and sensorineural deafness	skos:exactMatch	omim:136600	semapv:UnspecifiedMatching	0.8
MONDO:0007634	intellectual disability, FRA12A type	skos:exactMatch	omim:136630	semapv:UnspecifiedMatching	0.8
MONDO:0007635	Frasier syndrome	oboInOwl:hasDbXref	DOID:0050438	semapv:UnspecifiedMatching	0.8
MONDO:0007635	Frasier syndrome	skos:exactMatch	DOID:0050438	semapv:UnspecifiedMatching	0.8
MONDO:0007635	Frasier syndrome	skos:exactMatch	omim:136680	semapv:UnspecifiedMatching	0.8
MONDO:0007636	frontorhiny	skos:exactMatch	omim:136760	semapv:UnspecifiedMatching	0.8
MONDO:0007637	corneal dystrophy, Fuchs endothelial, 1	skos:exactMatch	omim:136800	semapv:UnspecifiedMatching	0.8
MONDO:0007638	fucosidase regulator	skos:exactMatch	omim:136830	semapv:UnspecifiedMatching	0.8
MONDO:0007639	fundus albipunctatus	oboInOwl:hasDbXref	DOID:11105	semapv:UnspecifiedMatching	0.8
MONDO:0007639	fundus albipunctatus	skos:exactMatch	DOID:11105	semapv:UnspecifiedMatching	0.8
MONDO:0007639	fundus albipunctatus	skos:exactMatch	omim:136880	semapv:UnspecifiedMatching	0.8
MONDO:0007640	Sorsby fundus dystrophy	oboInOwl:hasDbXref	DOID:0090114	semapv:UnspecifiedMatching	0.8
MONDO:0007640	Sorsby fundus dystrophy	skos:exactMatch	DOID:0090114	semapv:UnspecifiedMatching	0.8
MONDO:0007640	Sorsby fundus dystrophy	skos:exactMatch	omim:136900	semapv:UnspecifiedMatching	0.8
MONDO:0007641	obsolete Futcher line	skos:exactMatch	omim:137000	semapv:UnspecifiedMatching	0.8
MONDO:0007642	isolated agenesis of gallbladder	skos:exactMatch	omim:137040	semapv:UnspecifiedMatching	0.8
MONDO:0007643	gamma-A-globulin, defect in assembly of	skos:exactMatch	omim:137050	semapv:UnspecifiedMatching	0.8
MONDO:0007644	IgAD1	skos:exactMatch	omim:137100	semapv:UnspecifiedMatching	0.8
MONDO:0007645	obsolete gastric sneezing	skos:exactMatch	omim:137130	semapv:UnspecifiedMatching	0.8
MONDO:0007646	Gamstorp-Wohlfart syndrome	oboInOwl:hasDbXref	DOID:0050526	semapv:UnspecifiedMatching	0.8
MONDO:0007646	Gamstorp-Wohlfart syndrome	skos:exactMatch	DOID:0050526	semapv:UnspecifiedMatching	0.8
MONDO:0007646	Gamstorp-Wohlfart syndrome	skos:exactMatch	omim:137200	semapv:UnspecifiedMatching	0.8
MONDO:0007647	gastric volvulus, intrathoracic	skos:exactMatch	omim:137210	semapv:UnspecifiedMatching	0.8
MONDO:0007648	hereditary diffuse gastric adenocarcinoma	oboInOwl:hasDbXref	DOID:0080763	semapv:UnspecifiedMatching	0.8
MONDO:0007648	hereditary diffuse gastric adenocarcinoma	skos:exactMatch	DOID:0080763	semapv:UnspecifiedMatching	0.8
MONDO:0007648	hereditary diffuse gastric adenocarcinoma	skos:exactMatch	omim:137215	semapv:UnspecifiedMatching	0.8
MONDO:0007649	gastric juice peptides	skos:exactMatch	omim:137220	semapv:UnspecifiedMatching	0.8
MONDO:0007650	MALT lymphoma	oboInOwl:hasDbXref	DOID:0050909	semapv:UnspecifiedMatching	0.8
MONDO:0007650	MALT lymphoma	skos:exactMatch	DOID:0050909	semapv:UnspecifiedMatching	0.8
MONDO:0007650	MALT lymphoma	skos:exactMatch	omim:137245	semapv:UnspecifiedMatching	0.8
MONDO:0007651	gastrocutaneous syndrome	skos:exactMatch	omim:137270	semapv:UnspecifiedMatching	0.8
MONDO:0007652	gastric mucosal hypertrophy	oboInOwl:hasDbXref	DOID:8757	semapv:UnspecifiedMatching	0.8
MONDO:0007652	gastric mucosal hypertrophy	skos:exactMatch	DOID:8757	semapv:UnspecifiedMatching	0.8
MONDO:0007652	gastric mucosal hypertrophy	skos:exactMatch	omim:137280	semapv:UnspecifiedMatching	0.8
MONDO:0007653	genochondromatosis	skos:exactMatch	omim:137360	semapv:UnspecifiedMatching	0.8
MONDO:0007654	genu valgum, st. Helena familial	skos:exactMatch	omim:137370	semapv:UnspecifiedMatching	0.8
MONDO:0007655	fissured tongue	oboInOwl:hasDbXref	DOID:11514	semapv:UnspecifiedMatching	0.8
MONDO:0007655	fissured tongue	skos:exactMatch	DOID:11514	semapv:UnspecifiedMatching	0.8
MONDO:0007655	fissured tongue	skos:exactMatch	omim:137400	semapv:UnspecifiedMatching	0.8
MONDO:0007656	Gerstmann-Straussler-Scheinker syndrome	oboInOwl:hasDbXref	DOID:4249	semapv:UnspecifiedMatching	0.8
MONDO:0007656	Gerstmann-Straussler-Scheinker syndrome	skos:exactMatch	DOID:4249	semapv:UnspecifiedMatching	0.8
MONDO:0007656	Gerstmann-Straussler-Scheinker syndrome	skos:exactMatch	omim:137440	semapv:UnspecifiedMatching	0.8
MONDO:0007657	giant neutrophil leukocytes	skos:exactMatch	omim:137500	semapv:UnspecifiedMatching	0.8
MONDO:0007659	obsolete giant platelet syndrome with thrombocytopenia	skos:exactMatch	omim:137560	semapv:UnspecifiedMatching	0.8
MONDO:0007660	familial ossifying fibroma	skos:exactMatch	omim:137575	semapv:UnspecifiedMatching	0.8
MONDO:0007661	Tourette syndrome	oboInOwl:hasDbXref	DOID:11119	semapv:UnspecifiedMatching	0.8
MONDO:0007661	Tourette syndrome	skos:exactMatch	DOID:11119	semapv:UnspecifiedMatching	0.8
MONDO:0007661	Tourette syndrome	skos:exactMatch	omim:137580	semapv:UnspecifiedMatching	0.8
MONDO:0007662	anterior segment dysgenesis 4	oboInOwl:hasDbXref	DOID:0080609	semapv:UnspecifiedMatching	0.8
MONDO:0007662	anterior segment dysgenesis 4	skos:exactMatch	DOID:0080609	semapv:UnspecifiedMatching	0.8
MONDO:0007662	anterior segment dysgenesis 4	skos:exactMatch	omim:137600	semapv:UnspecifiedMatching	0.8
MONDO:0007663	glaucoma with elevated episcleral venous pressure	skos:exactMatch	omim:137700	semapv:UnspecifiedMatching	0.8
MONDO:0007664	glaucoma 1, open angle, A	skos:exactMatch	omim:137750	semapv:UnspecifiedMatching	0.8
MONDO:0007665	glaucoma 1, open angle, E	oboInOwl:hasDbXref	DOID:1070	semapv:UnspecifiedMatching	0.8
MONDO:0007665	glaucoma 1, open angle, E	skos:exactMatch	DOID:1070	semapv:UnspecifiedMatching	0.8
MONDO:0007665	glaucoma 1, open angle, E	skos:exactMatch	omim:137760	semapv:UnspecifiedMatching	0.8
MONDO:0007666	glaucoma-sleep apnea syndrome	skos:exactMatch	omim:137763	semapv:UnspecifiedMatching	0.8
MONDO:0007667	subependymoma	oboInOwl:hasDbXref	DOID:4843	semapv:UnspecifiedMatching	0.8
